tail,head,optflow,unitcost,fixedcost
131,174,0,4.3658,8.0665
131,184,0,1.2703,7.4662
132,0,0,6.6408,10.0902
132,6,24,1.4301,6.6442
132,13,0,9.2492,5.9403
132,25,0,5.2951,6.2967
132,31,0,4.4275,10.5138
132,34,0,3.0572,5.7538
132,36,0,3.8936,6.3045
132,40,0,3.4287,4.4357
132,46,0,8.8168,1.4171
132,48,0,4.3556,7.7419
132,61,0,4.0805,4.2557
132,65,0,1.5385,9.5694
132,76,0,8.3671,5.8542
132,83,0,6.6953,5.4847
132,84,0,3.2179,1.0734
132,85,0,7.6586,6.5353
132,110,0,2.2556,8.2407
132,114,0,2.8975,3.0425
132,131,0,2.3065,10.4321
132,145,0,10.1272,7.8135
132,161,0,2.971,9.5543
132,173,0,10.6769,5.7289
132,174,0,2.9939,9.5131
132,195,0,2.5898,4.2606
133,2,0,5.5656,9.8863
133,14,0,7.1676,10.7802
133,20,0,7.1588,4.5294
133,22,0,6.4847,3.4666
133,32,0,10.1043,6.7589
133,39,0,6.9337,10.1564
133,44,0,9.9115,9.7112
133,69,0,1.2565,9.551
133,82,0,7.8653,1.4009
133,96,0,2.5386,2.852
133,107,0,10.7895,6.4835
133,111,0,2.124,7.2994
133,121,0,10.6956,2.6716
133,123,0,4.4175,3.0131
133,135,0,2.4309,2.0423
133,189,0,1.9587,1.5907
133,193,0,4.3503,2.19
134,1,0,5.9261,7.4676
134,3,0,2.8508,3.6131
134,7,12,4.2283,7.3367
134,23,0,3.7445,4.4233
134,42,0,9.1833,8.9036
134,52,6,2.2669,5.0371
134,55,0,7.5578,6.516
134,62,0,10.984,7.6615
134,64,0,2.1203,8.2537
134,67,0,9.0024,6.5226
134,71,0,5.0671,7.4417
134,73,0,2.4478,2.1228
134,86,0,6.4778,3.2449
134,92,0,10.8139,5.8041
134,94,0,3.1088,1.1311
134,108,0,1.0338,10.3189
134,127,0,6.3176,7.4596
134,148,0,1.7841,9.1762
134,151,0,8.907,4.8822
134,154,0,1.2432,9.0702
134,156,0,6.0803,1.5748
134,157,0,3.7233,6.0537
134,159,0,4.3692,9.3875
134,160,0,3.0808,6.8807
134,170,0,5.7668,3.892
134,175,0,5.2092,2.7601
134,185,0,10.8148,9.3544
134,186,0,1.5329,5.0343
135,20,0,6.4173,7.139
135,32,0,7.6344,1.987
135,82,0,10.7257,7.0734
135,96,0,10.9362,2.0227
135,107,0,3.9275,9.7279
135,111,0,7.2006,3.3794
135,121,0,1.7083,10.454
135,133,0,3.4936,5.5583
135,193,0,7.9659,8.3247
136,43,0,10.4733,9.0446
136,48,0,5.4582,4.939
136,57,0,1.1253,9.7095
136,90,0,8.2603,8.0451
136,113,0,1.35,3.8663
136,137,0,2.5738,4.5869
136,155,0,9.0523,10.0493
136,164,13,2.977,10.2653
136,190,0,5.4696,5.4172
136,192,0,3.8934,10.4352
137,43,0,10.285,3.0694
137,57,0,9.0625,3.2941
137,90,0,7.2309,9.6465
137,113,0,9.8199,5.5417
137,136,0,8.6095,3.3654
137,140,0,7.463,3.46
137,155,0,3.2397,8.5292
137,164,0,10.7795,7.7436
137,190,0,8.7725,6.0527
137,192,0,8.8907,6.8069
138,33,0,2.1222,9.7306
138,49,12,1.2188,9.6371
138,50,0,6.969,10.1194
138,53,0,10.589,1.5467
138,58,0,8.2526,5.4156
138,60,0,3.4892,1.8397
138,72,0,7.2834,5.7845
138,75,0,8.8444,10.2937
138,79,0,6.2822,10.032
138,87,0,7.4459,4.3732
138,88,0,6.1898,4.99
138,98,0,1.203,4.5873
138,106,0,10.1112,4.3755
138,118,0,9.4189,5.6722
138,142,0,6.0267,1.3451
138,150,0,4.8922,6.867
138,158,0,8.1638,7.9432
138,165,0,5.7025,6.6495
138,171,0,9.0117,2.8688
138,187,0,1.2975,9.5305
138,194,0,6.8704,4.4361
138,198,0,6.5931,8.6211
139,1,4,4.2415,3.7976
139,8,0,8.8304,5.1352
139,42,0,2.4981,7.6417
139,52,0,3.5887,1.4102
139,63,0,6.1218,10.0908
139,64,0,10.4717,2.2668
139,67,0,1.3648,1.9984
139,71,0,4.3377,4.4041
139,74,0,5.817,7.4668
139,92,0,7.8551,9.4355
139,94,0,1.4028,9.7495
139,108,0,6.2417,7.1545
139,109,0,2.6581,8.4502
139,125,0,10.3711,4.8906
139,153,0,10.2475,9.5257
139,160,0,2.7729,10.1538
139,170,0,1.8243,1.9127
139,175,0,1.8429,8.7499
139,185,0,10.9208,10.2848
140,43,0,4.3467,7.9887
140,57,0,8.5969,8.9404
140,70,0,6.1054,6.0789
140,90,0,5.9779,2.2821
140,117,0,4.7672,7.4735
140,122,0,9.5536,5.5585
140,129,0,1.9246,9.247
140,137,0,7.7033,3.2597
140,190,0,6.8071,7.6965
140,192,0,7.6158,3.5768
141,9,0,8.0909,1.1267
141,21,0,9.0861,7.8094
141,28,0,1.1096,2.5637
141,31,0,10.197,6.8826
141,40,0,3.4897,2.3964
141,46,0,5.1317,3.4711
141,48,0,8.3868,2.7132
141,57,0,3.2492,7.4527
141,61,0,4.2335,8.8629
141,66,0,8.8239,4.6828
141,84,0,4.3843,1.6709
141,90,0,1.7912,3.6136
141,99,0,6.1114,4.3021
141,150,0,1.9558,4.151
141,161,0,7.7455,2.7404
141,164,0,3.9147,8.9073
141,192,0,9.5714,5.4084
141,195,0,10.3799,6.6699
142,21,0,5.5142,7.632
142,33,0,7.0818,1.4029
142,50,0,2.2469,8.0904
142,53,0,3.3939,4.2616
142,54,0,8.3097,5.6307
142,70,0,3.5579,6.9945
142,88,0,3.4651,1.4143
142,91,0,5.8068,6.5724
142,93,0,5.8061,4.0553
142,98,0,4.7571,5.6575
142,106,0,7.4554,4.527
142,117,0,10.4357,10.6965
142,129,0,5.1885,10.2706
142,138,0,9.9729,1.5962
142,150,0,3.5273,8.6399
142,194,18,2.6772,1.163
142,199,0,3.4255,3.1632
143,24,0,10.2863,4.9929
143,54,6,2.6669,5.3694
143,91,19,4.0276,7.6531
143,93,14,1.0865,7.7824
143,98,13,1.1145,7.5074
143,106,0,7.9225,2.2072
143,117,0,9.9622,3.9789
143,146,0,6.248,6.7216
143,183,0,7.7187,5.7704
143,187,0,6.3529,7.9241
143,198,17,6.5624,2.8246
143,199,16,3.7795,10.6061
144,2,0,8.4957,1.3029
144,8,0,8.6649,8.5136
144,22,0,1.9841,2.0339
144,38,0,2.5121,9.5958
144,39,0,1.994,5.4391
144,41,0,9.0757,6.3117
144,45,0,4.7471,8.7636
144,47,0,10.5552,5.1082
144,63,0,8.5493,9.3875
144,68,0,5.5711,8.7495
144,71,0,5.7122,6.8492
144,74,0,2.9005,8.3611
144,82,0,1.5061,4.2627
144,86,0,6.3757,3.683
144,92,0,5.7598,7.8661
144,96,0,8.2845,5.5394
144,107,0,2.6032,1.8283
144,108,0,3.0554,9.3822
144,121,0,2.2576,1.9485
144,153,0,7.0709,3.1236
144,156,0,2.0106,10.8447
144,169,0,6.2163,9.7881
144,175,0,9.5195,7.418
144,189,0,8.1118,8.7707
145,0,0,9.0138,3.9468
145,5,0,1.8891,2.7964
145,13,0,2.4521,3.9258
145,31,0,1.8702,10.7481
145,34,0,4.0916,6.9745
145,36,0,9.8863,3.0582
145,40,0,10.8238,3.4094
145,59,0,6.8603,9.8267
145,61,0,10.3257,10.2135
145,65,0,2.7691,9.7904
145,76,0,4.3684,10.1759
145,84,9,1.8328,3.0334
145,85,0,4.7592,9.9258
145,110,0,9.9351,10.4683
145,114,0,5.0785,6.0013
145,131,0,3.3645,8.6778
145,132,0,4.7609,3.0129
145,161,0,4.7932,8.1694
145,162,0,2.0583,9.866
145,173,6,3.7638,3.2581
145,174,0,6.6141,10.2732
146,24,0,6.8109,7.6798
146,54,0,1.5373,8.2507
146,91,0,3.1974,1.3774
146,117,0,6.0927,1.0734
146,122,8,1.9344,9.6357
146,129,4,3.2657,5.4775
146,143,0,4.0157,10.6142
146,183,0,1.9329,3.9247
147,0,0,4.6328,10.7379
147,4,0,2.4119,6.8981
147,23,0,9.9144,7.7606
147,26,0,6.8849,5.6431
147,34,0,2.6277,8.2566
147,41,0,7.8474,4.2404
147,49,0,6.0489,2.0019
147,51,0,9.9838,1.4824
147,58,0,3.9362,3.9103
147,59,0,4.0059,3.8528
147,60,0,5.7144,2.1755
147,72,0,2.6732,8.7377
147,79,0,8.207,2.7095
147,95,0,2.4898,2.8415
147,99,0,1.5126,5.2071
147,110,0,1.3688,10.2848
147,118,0,6.8641,4.9207
147,127,0,5.1535,2.707
147,148,0,6.7393,10.8795
147,151,0,9.7335,5.2798
147,154,0,8.512,1.4454
147,158,0,9.4302,8.4669
147,159,0,1.1308,9.5551
147,162,0,3.6211,9.9114
147,163,0,4.2252,6.283
147,165,0,1.5301,4.7941
147,178,0,10.9194,3.9565
147,186,0,2.5956,4.434
147,196,0,7.6145,1.4716
148,4,0,5.9058,8.4014
148,23,0,4.5383,2.1384
148,26,0,1.2813,9.9971
148,38,0,1.1269,8.5859
148,41,0,2.0589,5.524
148,45,0,5.2539,5.711
148,51,0,3.644,6.7848
148,55,0,8.9793,9.784
148,62,0,10.0967,1.7729
148,73,0,7.9777,10.7659
148,86,0,8.1177,1.4058
148,92,0,8.8861,10.842
148,105,0,9.9778,8.632
148,108,0,4.6162,10.773
148,127,16,1.0638,6.6934
148,134,0,10.9599,6.8276
148,147,0,1.889,5.8784
148,151,0,3.7282,2.1536
148,154,0,10.4187,8.7946
148,156,0,7.4312,10.909
148,159,0,5.8331,5.8913
148,163,0,10.7593,10.7576
148,175,0,10.3613,3.4036
148,178,0,7.5279,6.6824
148,196,0,5.8317,1.0006
149,10,0,9.8018,3.3562
149,12,0,2.4931,3.201
149,14,0,3.0441,10.7265
149,29,0,10.4989,10.7658
149,30,0,5.5611,9.1733
149,35,0,8.5458,8.9306
149,44,0,8.543,8.3205
149,50,0,4.7017,7.7303
149,75,0,4.5823,9.9535
149,87,0,9.0418,4.3672
149,100,0,7.8526,9.1029
149,102,0,7.8281,10.2628
149,104,0,7.5881,9.0301
149,126,0,5.9567,9.2284
149,167,0,9.2918,5.2794
149,171,0,7.6951,8.6914
149,172,0,3.604,1.9779
149,180,0,6.2072,2.201
149,187,0,3.2868,6.8994
149,197,0,8.9392,8.9959
149,198,0,9.0107,9.083
150,9,0,4.9479,4.0839
150,21,0,8.3436,3.4418
150,28,0,5.621,4.806
150,33,0,9.1181,9.361
150,46,0,7.287,4.9983
150,49,0,8.7069,3.3826
150,53,0,6.8496,1.462
150,60,0,9.5362,2.0703
150,61,0,5.4723,10.1569
150,66,0,8.3742,10.5354
150,70,0,5.2615,1.9901
150,72,0,10.3111,5.3452
150,88,0,7.7267,1.0333
150,90,0,8.8976,9.7936
150,95,0,8.1996,4.8704
150,98,0,6.0061,7.1016
150,99,0,4.8119,9.9332
150,138,0,7.8228,2.6391
150,141,0,2.4835,3.6543
150,142,0,8.9089,6.839
150,158,0,6.376,10.9033
150,165,0,9.7046,4.4249
150,194,0,9.3343,6.9872
150,195,0,8.6943,2.7869
151,4,0,6.13,7.1486
151,23,0,4.0977,8.3959
151,26,0,4.6104,1.2262
151,34,0,8.5523,8.5397
151,41,0,7.7941,8.2973
151,49,0,1.1008,4.6102
151,51,0,3.1911,5.937
151,55,0,9.6545,10.6112
151,59,0,3.221,9.6935
151,62,0,2.2776,7.5476
151,72,0,7.4737,8.5819
151,73,0,6.7636,8.786
151,79,0,6.1483,4.9933
151,86,0,9.4877,5.4187
151,95,0,3.28,1.6603
151,110,0,10.0418,6.6505
151,118,0,9.7026,9.3611
151,127,0,6.5205,9.5305
151,134,11,2.1732,2.6572
151,147,0,8.4663,10.0942
151,148,0,2.5381,5.8459
151,154,0,6.5753,10.113
151,156,0,10.2895,9.5847
151,159,0,8.4337,8.2305
151,162,0,2.2743,9.9147
151,163,0,4.434,10.4779
151,178,0,1.5846,6.977
151,186,0,4.2517,4.0694
151,196,0,1.5474,4.4414
152,1,5,1.2125,2.2756
152,3,0,9.8903,2.801
152,7,0,7.7546,1.6979
152,17,0,3.7206,10.1751
152,27,0,1.5695,2.2164
152,42,0,2.5869,6.7178
152,52,0,1.2447,8.593
152,67,0,6.0403,10.3102
152,78,0,10.4206,4.2725
152,80,0,4.5018,6.0152
152,81,0,5.981,9.0206
152,94,0,5.5964,8.2333
152,97,7,2.0541,2.5576
152,109,0,10.7421,3.524
152,112,0,7.9684,4.3222
152,115,7,1.0859,1.5394
152,116,0,8.8825,6.6716
152,119,0,7.289,5.0287
152,157,0,3.5623,7.2937
152,166,0,2.5871,1.3681
152,170,0,7.0439,6.5853
152,181,0,4.7512,9.7359
152,182,0,9.8315,2.4705
152,188,0,8.5278,3.7177
153,8,0,7.3071,10.112
153,38,0,3.8747,1.4592
153,47,0,8.3589,9.4613
153,63,0,3.5695,1.7419
153,64,0,10.4143,2.5486
153,71,0,5.1527,5.7695
153,74,0,9.0109,4.4412
153,92,0,1.9931,3.7108
153,108,0,7.9792,6.7982
153,125,0,7.1117,1.3446
153,139,0,3.2762,2.6039
153,144,0,7.2002,3.1989
153,160,0,7.6867,7.436
153,169,0,9.5302,3.8115
153,175,0,3.2708,6.5155
153,185,0,6.3723,9.7716
154,0,0,4.5221,2.6173
154,4,0,9.0469,2.5518
154,23,0,9.0921,6.3564
154,26,0,7.7552,5.4701
154,34,0,8.2975,2.0926
154,41,0,4.2808,7.776
154,49,0,8.4119,4.9728
154,51,0,1.4759,9.7845
154,55,0,8.2216,7.8313
154,59,0,3.7876,10.3529
154,62,0,3.5354,9.0489
154,72,0,5.3161,8.0505
154,73,0,8.1516,10.07
154,79,0,8.6606,1.6422
154,86,0,5.5398,5.7505
154,95,0,2.2441,1.5475
154,99,0,5.6092,1.6372
154,110,0,8.1698,6.2491
154,118,0,4.855,8.3869
154,127,0,4.116,8.3037
154,134,0,8.5443,7.8072
154,147,0,4.1031,7.0433
154,148,0,7.3836,4.4153
154,151,0,1.735,4.6045
154,156,0,3.0469,10.3442
154,159,0,8.3166,8.0591
154,162,0,3.0917,10.7146
154,163,0,1.587,7.5169
154,178,0,7.6374,4.2082
154,186,0,7.2456,6.1455
154,196,0,10.3915,5.3628
155,16,21,8.8223,10.6943
155,18,8,2.9682,10.4608
155,19,0,3.3463,5.8643
155,48,0,8.6613,6.9022
155,57,0,6.7815,5.1546
155,77,0,6.6616,6.8537
155,113,0,5.7014,3.03
155,130,0,4.887,8.0075
155,136,0,9.3903,3.7013
155,137,0,3.4191,9.5821
155,164,0,5.2583,8.1082
155,184,0,5.3528,2.1796
155,192,0,4.9148,4.476
156,23,0,8.4824,1.6484
156,38,0,6.4529,9.6559
156,41,0,2.3178,5.7535
156,42,0,7.1272,2.2814
156,45,0,5.1951,10.5588
156,47,0,10.7112,8.8858
156,55,0,10.0387,6.5222
156,62,0,10.231,6.453
156,64,0,6.4339,7.7579
156,71,0,10.7269,3.7203
156,73,0,3.2462,1.5471
156,86,0,2.2935,8.464
156,92,0,9.1844,9.5119
156,94,0,7.5879,2.7857
156,108,0,8.386,5.419
156,127,0,4.7467,3.2165
156,134,0,3.682,2.2219
156,144,0,8.8052,4.1719
156,148,0,8.5159,6.6044
156,151,0,9.8982,8.4174
156,154,0,10.6097,8.4021
156,159,0,7.3281,5.024
156,163,0,7.3977,5.8765
156,175,0,2.8009,4.5319
156,185,0,2.9815,2.3835
157,1,0,3.7311,9.8792
157,3,0,10.9545,7.6802
157,5,0,10.2756,1.2234
157,7,0,4.5065,8.6822
157,17,0,6.7634,6.2949
157,27,0,3.135,6.2694
157,42,0,10.4057,10.575
157,52,0,3.3323,9.7211
157,62,0,6.0843,7.1261
157,67,0,8.8491,2.76
157,73,0,3.7419,7.8446
157,80,0,6.9397,4.437
157,94,0,2.3037,10.1418
157,97,0,7.9117,6.1533
157,116,0,3.7826,8.1615
157,119,25,7.4667,4.9754
157,120,0,8.0184,4.113
157,127,0,4.8154,3.2998
157,134,0,2.0153,8.9575
157,152,13,1.9448,3.0835
157,159,0,2.3316,5.1667
157,170,0,6.9085,1.5912
157,176,0,8.9914,7.33
157,177,0,8.7869,10.1361
157,179,0,8.8695,1.6459
157,182,0,5.4507,5.2963
157,186,0,4.949,6.5471
157,188,0,3.0161,1.9756
158,9,0,9.9203,7.3677
158,26,0,5.0144,5.0243
158,33,0,6.0093,10.3041
158,49,0,8.2665,4.0106
158,50,0,5.382,7.4345
158,51,0,7.9338,7.9447
158,58,0,6.2302,7.1863
158,60,0,8.4373,10.707
158,66,0,9.1279,1.3642
158,72,0,8.2912,2.6008
158,79,0,4.5626,8.646
158,87,0,7.7344,10.066
158,88,0,1.6292,3.8072
158,95,0,1.7975,5.901
158,99,0,5.2132,4.6738
158,118,0,6.0138,2.5927
158,138,0,5.8178,10.5023
158,147,0,5.5281,5.4844
158,150,0,4.9245,4.7522
158,162,0,1.9127,8.0087
158,163,0,3.5971,6.8906
158,165,0,2.0876,7.7705
158,171,1,2.6847,1.3873
158,178,0,8.2289,4.7503
158,194,0,5.1278,10.2688
158,196,15,1.1941,10.3648
159,3,0,6.2106,2.2332
159,4,0,5.4277,10.4025
159,5,0,4.6136,4.1495
159,7,0,8.7785,4.4557
159,23,0,2.4709,2.2409
159,26,0,6.1581,10.5462
159,41,0,1.5348,2.2182
159,42,9,1.4425,5.1079
159,51,0,8.3443,8.7088
159,55,0,2.7599,10.2028
159,62,0,7.1642,10.18
159,67,10,1.8477,1.2074
159,73,0,5.2269,1.5098
159,86,0,5.3337,3.5939
159,94,0,9.6249,3.6767
159,127,0,9.3204,6.5937
159,134,0,4.349,6.2979
159,147,0,8.7923,2.5848
159,148,0,4.7035,9.376
159,151,0,8.1785,6.4687
159,154,0,9.9806,10.3952
159,156,0,6.9506,5.1054
159,157,0,4.6259,6.0759
159,163,0,3.3894,5.079
159,170,0,8.0377,1.6934
159,186,0,2.4409,5.4415
160,1,0,8.9278,10.9636
160,8,0,10.8708,8.738
160,38,0,1.7989,10.2251
160,42,0,4.5107,10.5029
160,47,0,4.0354,4.307
160,55,0,1.0388,7.0705
160,62,0,2.9547,8.224
160,63,0,2.1055,4.7295
160,64,0,10.0468,10.7686
160,67,0,3.6282,10.6097
160,71,0,3.9075,2.8964
160,74,0,4.4358,6.2876
160,92,0,6.0301,7.7373
160,94,0,3.9937,6.1556
160,108,0,10.2254,6.2536
160,125,0,2.5639,6.8383
160,134,0,6.2352,7.5954
160,139,0,7.9782,10.6105
160,153,0,3.8442,8.9478
160,169,0,1.6846,7.3859
160,170,9,1.1572,5.2151
160,175,0,10.273,5.0575
160,185,0,9.7324,7.1361
161,0,0,9.6392,7.0368
161,6,0,4.2098,10.0217
161,13,0,7.105,3.6405
161,25,4,6.733,1.6464
161,31,0,5.8964,3.0732
161,36,0,9.3483,7.9616
161,40,0,5.0808,9.5722
161,46,0,9.3726,10.0622
161,48,0,9.5259,8.1752
161,61,0,5.3709,6.6432
161,65,0,4.3254,9.8986
161,76,0,3.1563,10.8825
161,83,0,2.1314,1.9242
161,84,0,8.5369,4.5339
161,85,0,3.2118,2.0277
161,114,0,5.6602,5.4652
161,131,0,8.0363,9.0831
161,132,0,8.6009,9.1043
161,141,0,10.3826,8.1863
161,145,0,8.9556,3.2696
161,173,0,7.6579,3.8395
161,174,12,1.5554,8.9305
161,195,0,5.5975,4.007
162,0,0,3.7094,7.856
162,4,0,7.574,3.5139
162,9,0,4.4492,6.8833
162,23,14,1.9306,8.8998
162,26,0,9.6776,1.1674
162,31,0,9.7242,8.0383
162,34,0,7.2668,4.4794
162,40,0,1.534,6.0624
162,49,0,10.2243,1.0905
162,51,0,10.2818,8.8727
162,59,0,10.9837,1.6439
162,60,0,1.4271,4.4767
162,61,0,1.959,9.9283
162,65,0,6.5184,6.2597
162,66,0,6.918,1.3187
162,72,0,4.0689,7.1678
162,85,0,2.7745,1.9475
162,95,0,3.6052,10.5469
162,99,0,8.9302,7.614
162,110,0,6.6614,2.8086
162,118,0,1.8182,8.2049
162,145,0,6.7349,1.9212
162,147,0,5.799,9.9778
162,151,5,2.3047,5.4868
162,154,0,6.0181,7.577
162,158,0,6.7557,5.3373
162,163,0,9.6518,9.281
162,165,0,8.1809,4.681
162,195,0,9.3356,8.3118
162,196,0,1.8105,7.1791
163,4,0,7.109,5.8638
163,23,0,9.0943,10.1607
163,26,0,9.2156,6.1758
163,34,0,7.8752,8.1072
163,41,0,10.2426,1.0723
163,49,0,2.5786,8.7631
163,51,0,6.88,6.6573
163,55,12,2.5291,9.9084
163,58,0,10.6707,2.3813
163,59,0,10.5209,6.7138
163,60,0,4.0216,2.4377
163,72,0,3.7479,5.4851
163,73,29,3.0883,4.188
163,79,2,1.6603,1.4208
163,86,0,2.2388,10.1035
163,95,0,5.7001,2.4172
163,99,0,6.5097,8.6552
163,105,0,10.2594,1.3992
163,118,0,8.6792,3.8422
163,127,0,9.754,10.6171
163,147,0,1.8171,9.6755
163,148,0,5.4083,6.9761
163,151,0,5.891,3.4999
163,154,0,4.6801,5.5853
163,156,0,9.3414,3.7102
163,158,0,3.8262,3.4096
163,159,0,4.6955,6.5684
163,162,0,6.885,10.2142
163,178,0,5.1589,8.1942
163,186,0,4.7866,5.8267
163,196,0,8.0195,9.0954
164,13,0,2.0979,9.1025
164,16,27,10.6873,5.4929
164,18,0,7.8361,10.3608
164,19,0,2.9411,8.8561
164,25,0,8.2898,1.8467
164,46,0,1.2069,4.4466
164,48,0,8.0614,3.5982
164,57,0,8.5293,6.2677
164,77,12,3.4263,4.3321
164,84,0,5.5151,9.6518
164,113,0,10.7181,4.975
164,130,0,6.7577,6.4802
164,136,0,4.2734,7.5099
164,137,0,8.1311,9.47
164,141,0,8.4188,4.1235
164,155,0,5.6866,5.6124
164,184,0,4.3892,4.271
164,192,0,4.0353,3.3119
165,9,19,1.3945,4.7644
165,21,0,4.8928,10.2835
165,26,23,2.8932,6.2857
165,28,0,6.2158,7.3486
165,33,0,9.0669,2.4335
165,49,6,2.9933,8.3763
165,51,18,4.0534,5.6335
165,58,0,9.642,4.2164
165,60,0,9.3288,4.2065
165,61,22,1.2187,3.2013
165,66,0,10.8038,1.7278
165,72,0,7.4313,8.6215
165,79,18,7.4621,7.6884
165,87,0,10.0878,7.9267
165,88,0,7.8431,3.3112
165,95,0,9.8936,6.1358
165,99,29,5.3413,2.7143
165,118,6,3.9674,6.5405
165,138,0,6.5705,9.1224
165,147,13,10.2459,4.0946
165,150,0,7.1336,6.9032
165,158,0,9.449,9.574
165,162,0,10.6971,1.5429
165,178,27,3.328,9.7076
165,194,0,10.861,8.2918
165,195,0,8.3824,2.4641
165,196,3,1.8409,10.343
166,27,0,7.8827,8.1838
166,56,0,10.1631,7.7923
166,78,0,8.3528,3.4644
166,80,0,6.5896,1.0635
166,97,0,9.6282,3.3146
166,116,0,2.173,7.229
166,119,14,1.4268,4.1675
166,152,0,6.1952,1.9666
166,168,0,9.3678,3.6711
166,179,0,5.7786,3.1502
166,181,0,10.1825,5.9677
166,182,0,9.2138,1.7839
166,188,0,10.4576,8.431
167,10,0,6.5257,6.2066
167,12,0,6.3256,9.6286
167,29,10,5.5669,5.0861
167,30,0,7.2443,7.1398
167,35,0,3.9718,2.4535
167,75,0,7.0712,9.489
167,100,0,3.9672,5.5636
167,102,2,5.4221,1.1487
167,104,0,9.5153,8.7112
167,123,0,9.6885,9.4914
167,126,0,9.8892,2.2211
167,149,0,4.0318,1.3824
167,172,0,4.2623,9.7358
167,180,0,8.2781,7.8186
167,187,0,3.2319,9.0136
167,191,0,4.3754,8.4988
167,197,0,7.9296,9.1961
167,198,0,4.4919,8.2611
168,11,4,1.8295,5.4356
168,27,0,9.2152,3.8854
168,56,0,1.8203,10.2686
168,80,0,7.5297,7.4896
168,89,0,6.1153,9.3495
168,116,0,6.1822,3.4148
168,120,0,8.1684,7.7001
168,166,0,8.285,1.6651
168,176,0,7.88,5.1352
168,177,0,10.1729,1.3212
168,179,0,3.7136,10.9354
168,188,0,6.9495,4.6951
169,2,0,1.059,9.3998
169,8,0,1.8052,2.1704
169,22,0,5.5406,5.2315
169,38,0,3.0682,8.1222
169,47,0,7.3625,10.7641
169,63,0,5.1177,5.3405
169,71,0,6.3063,3.0075
169,74,0,5.0745,6.8342
169,82,0,5.4123,6.3695
169,92,0,3.4033,1.2728
169,108,0,9.2733,2.3884
169,144,0,3.2575,9.3572
169,153,0,9.2727,9.7207
169,160,0,2.5989,9.9932
169,175,0,10.0819,7.45
169,189,0,6.5005,10.7429
170,1,0,6.8329,4.9973
170,3,0,2.7392,5.8325
170,7,0,3.0214,7.7937
170,17,0,3.8186,10.0423
170,27,0,5.2313,9.9955
170,42,0,3.2816,4.9289
170,52,0,1.9136,9.0999
170,55,0,3.3186,7.6494
170,62,0,9.0018,2.2001
170,64,0,5.5285,1.322
170,67,0,8.5131,7.1336
170,71,0,6.8579,7.7851
170,73,0,3.2169,4.1473
170,80,0,2.5689,3.2436
170,94,0,1.7179,6.5838
170,97,0,6.6193,6.3333
170,108,0,6.3899,10.5865
170,109,18,1.1847,1.3767
170,119,25,1.9778,10.9293
170,125,0,8.3901,7.1711
170,134,0,9.0012,10.964
170,139,0,9.6084,8.1416
170,152,0,1.7039,6.2541
170,157,0,1.8358,8.2203
170,159,0,8.6947,4.0913
170,160,0,4.9723,6.6513
170,182,0,4.1484,6.5051
170,185,0,4.6619,1.2641
171,14,0,8.3278,3.9676
171,29,0,9.4163,10.5322
171,35,0,7.6941,10.4714
171,41,0,7.9251,7.762
171,44,0,4.3572,6.2992
171,49,0,8.0437,4.8519
171,51,0,5.5103,9.4051
171,58,0,8.7377,10.3667
171,68,0,7.5275,1.0621
171,72,0,9.2353,7.7328
171,75,0,9.8252,4.8991
171,79,0,3.7887,10.7419
171,87,0,6.8288,8.4927
171,100,0,6.9448,3.412
171,101,0,1.6709,7.3182
171,104,0,2.8945,8.3417
171,105,0,5.8249,2.4491
171,118,0,3.9408,7.4142
171,138,0,5.2037,9.8271
171,149,0,9.6443,5.8083
171,158,0,1.1801,4.0273
171,178,0,5.7489,1.3711
171,196,0,1.4742,8.0166
171,197,1,3.8546,2.5544
172,12,0,9.4437,4.0242
172,30,0,4.3744,7.8982
172,35,0,5.815,6.2237
172,75,0,6.1837,4.2575
172,93,0,5.8745,9.4488
172,100,7,2.4823,9.7214
172,102,17,1.0985,4.5844
172,126,0,2.1786,10.8724
172,149,0,10.8393,7.2687
172,167,0,3.8277,2.2474
172,180,0,2.1164,9.3556
172,187,0,7.7673,8.9141
172,198,0,5.2351,4.2043
172,199,0,2.4446,3.6671
173,0,0,3.3141,6.3863
173,5,0,9.9428,1.76
173,6,0,4.715,2.6145
173,31,0,6.8027,8.6573
173,34,0,8.4614,4.9736
173,36,0,10.1066,6.6901
173,59,0,9.6773,8.0846
173,65,0,10.0841,7.2073
173,76,0,10.0056,8.5966
173,84,0,3.0642,2.2594
173,85,0,8.3253,7.9714
173,110,0,9.4487,9.744
173,114,0,4.9837,8.3123
173,120,0,4.5549,5.737
173,131,0,2.3974,10.0711
173,132,0,4.8474,2.4162
173,145,0,2.6485,1.6415
173,161,0,9.7753,5.8172
173,174,0,6.9031,4.427
173,186,0,7.7,10.342
174,6,0,9.9679,7.4986
174,13,0,8.2796,5.0194
174,15,24,1,9.1509
174,36,0,10.5376,6.3128
174,76,0,8.2764,8.2193
174,83,0,2.8885,10.5112
174,84,0,7.992,5.5808
174,85,0,2.9268,10.0913
174,103,0,10.9432,6.1178
174,114,0,5.841,6.4024
174,124,0,2.1521,9.1859
174,131,0,10.6814,8.7893
174,132,0,2.8826,8.2531
174,145,0,8.5695,2.766
174,161,0,1.0161,9.9829
174,173,0,9.6585,8.5592
175,2,0,1.4922,6.2785
175,8,0,3.1838,5.6103
175,22,0,8.7108,10.155
